"first_name","year","proportion"
"Ryan",1947,"0.002831473212736632739900"
"Michael",1947,"1.40682579361058637900"
"Matthew",1948,"0.03067319406139157200"
"Michael",1948,"1.52746134279654954100"
"Ryan",1948,"0.002375072627983105702900"
"Christopher",1948,"0.08894936634800143400"
"Christopher",1949,"0.11564455626925496200"
"Ryan",1949,"0.002926983806318611943900"
"Matthew",1949,"0.03498032607747439200"
"Michael",1949,"1.72849872130981951400"
"Christopher",1950,"0.13889697646458384000"
"Liam",1950,"0.000285443848057097903800"
"Matthew",1950,"0.03707915586261701800"
"Ryan",1950,"0.002825894095765269247800"
"Michael",1950,"1.86437649358493495900"
"Matthew",1951,"0.04357037062776081400"
"Michael",1951,"1.98113525111735604700"
"Ryan",1951,"0.002850398078451642046500"
"Christopher",1951,"0.15677189431484031300"
"Christopher",1952,"0.16635211249805159000"
"Ryan",1952,"0.003317563497112139965400"
"Matthew",1952,"0.05350229385818943200"
"Michael",1952,"2.08603653321986915100"
"Dylan",1953,"0.000129748806310981939000"
"Christopher",1953,"0.15842329250570894700"
"Ryan",1953,"0.003762715383018476230000"
"Matthew",1953,"0.06178638156528959900"
"Michael",1953,"2.19093834336724102100"
"Liam",1954,"0.000200971395238887161100"
"Ryan",1954,"0.003316028021441638158000"
"Matthew",1954,"0.06752638880026608600"
"Michael",1954,"2.23040566578557457500"
"Dylan",1954,"0.000175849970834026266000"
"Christopher",1954,"0.15361751023572437400"
"Dylan",1955,"0.000298866846352056179000"
"Christopher",1955,"0.19799928570823721900"
"Ryan",1955,"0.004383380413163490625300"
"Liam",1955,"0.000298866846352056179000"
"Matthew",1955,"0.08181479918887537900"
"Michael",1955,"2.20675807675199481200"
"Dylan",1956,"0.000242541544334775242800"
"Christopher",1956,"0.20412296371214684400"
"Liam",1956,"0.000436574779802595437100"
"Ryan",1956,"0.004656797651227684662000"
"Matthew",1956,"0.10608767149203069100"
"Michael",1956,"2.20540600848167780500"
"Liam",1957,"0.000666335561353203777100"
"Ryan",1957,"0.006615760216292523215200"
"Matthew",1957,"0.12469994076752813500"
"Michael",1957,"2.21404268878773809300"
"Dylan",1957,"0.000261774684817330055300"
"Christopher",1957,"0.21505980242674651900"
"Dylan",1958,"0.000532168625853525907400"
"Christopher",1958,"0.26891448243698397800"
"Liam",1958,"0.000580547591840210080800"
"Matthew",1958,"0.15459498581044927600"
"Ryan",1958,"0.007450360761949362703900"
"Michael",1958,"2.19879981461180233900"
"Christopher",1959,"0.31159361035887618500"
"Dylan",1959,"0.000721504191939355167700"
"Liam",1959,"0.000408852375432301261700"
"Matthew",1959,"0.15788916733606222300"
"Michael",1959,"2.05818690806593586300"
"Ryan",1959,"0.009788406870643918441200"
"Liam",1960,"0.000577720080659351928100"
"Ryan",1960,"0.009267592960577103845900"
"Matthew",1960,"0.16696110331055270700"
"Michael",1960,"2.03330989555061658400"
"Christopher",1960,"0.37099257846341383000"
"Dylan",1960,"0.000938795131071446883100"
"Dylan",1961,"0.000796583862176508500500"
"Christopher",1961,"0.41726511035100381600"
"Liam",1961,"0.000651750432689870591300"
"Matthew",1961,"0.17138622489252152600"
"Ryan",1961,"0.009365895106802584793900"
"Michael",1961,"2.10727812122075269900"
"Christopher",1962,"0.43624198494563702300"
"Dylan",1962,"0.000470836043738190378800"
"Liam",1962,"0.000594740265774556268000"
"Matthew",1962,"0.18062757488461419300"
"Michael",1962,"2.11665582504723848500"
"Ryan",1962,"0.009837995229687451599900"
"Ryan",1963,"0.01634422400933667000"
"Liam",1963,"0.001086246727050195966500"
"Matthew",1963,"0.20348179968347275600"
"Michael",1963,"2.12568379863006604600"
"Christopher",1963,"0.46493886072927573900"
"Dylan",1963,"0.000858892760923410764200"
"Dylan",1964,"0.000977478635017966314500"
"Christopher",1964,"0.50643682542720317900"
"Liam",1964,"0.000977478635017966314500"
"Ryan",1964,"0.01337602342656164400"
"Matthew",1964,"0.23153382088938723200"
"Michael",1964,"2.13296127409709912600"
"Dylan",1965,"0.001296441928918019908400"
"Christopher",1965,"0.68195603848170651500"
"Liam",1965,"0.000993019349809547163900"
"Ryan",1965,"0.03006641920256684500"
"Matthew",1965,"0.27600421150539802600"
"Michael",1965,"2.24386514024881203200"
"Ryan",1966,"0.04574699666651130000"
"Liam",1966,"0.001352269712783667344000"
"Matthew",1966,"0.31194272821277705000"
"Michael",1966,"2.31125911271542088100"
"Dylan",1966,"0.001783845153033773943100"
"Christopher",1966,"0.80477310928238211200"
"Dylan",1967,"0.002003042267726629504300"
"Christopher",1967,"0.87023349581540905100"
"Liam",1967,"0.001767390236229378974400"
"Ryan",1967,"0.05720453064595756600"
"Matthew",1967,"0.40110921411225755800"
"Michael",1967,"2.43852722193354848400"
"Dylan",1968,"0.003581616303517413611300"
"Christopher",1968,"0.93536425777810140600"
"Liam",1968,"0.001598407275949920124000"
"Ryan",1968,"0.06452829373279307200"
"Matthew",1968,"0.47061254222829222300"
"Michael",1968,"2.44020550781547157600"
"Liam",1969,"0.001352444039030959458300"
"Matthew",1969,"0.50449040196363364300"
"Ryan",1969,"0.06506119089891487900"
"Michael",1969,"2.46377895884829318700"
"Dylan",1969,"0.006819771005326327481400"
"Christopher",1969,"1.03145439529924982500"
"Aiden",1970,"0.000166372141761265404300"
"Christopher",1970,"1.16360675947829023800"
"Dylan",1970,"0.008956366964814787599600"
"Liam",1970,"0.001358705824383667468700"
"Matthew",1970,"0.56147824975397719500"
"Michael",1970,"2.37698651803349237600"
"Ryan",1970,"0.06507923611894831700"
"Christopher",1971,"1.41291331975631287700"
"Dylan",1971,"0.007749973049905747508200"
"Liam",1971,"0.001748114221783251317600"
"Ryan",1971,"0.18148339145813120800"
"Matthew",1971,"0.65950522540476128000"
"Michael",1971,"2.27359735685129666400"
"Liam",1972,"0.002004548734716111353600"
"Matthew",1972,"0.73331483633336854600"
"Ryan",1972,"0.28426410152307522000"
"Michael",1972,"2.28598101342347651100"
"Dylan",1972,"0.009800016036389877728900"
"Christopher",1972,"1.66797545668711094300"
"Christopher",1973,"1.61058875591067974700"
"Dylan",1973,"0.009347699620622616460900"
"Liam",1973,"0.002022020130702055333700"
"Matthew",1973,"0.81679668919064500800"
"Michael",1973,"2.26227589967465364600"
"Ryan",1973,"0.35120169319325043100"
"Christopher",1974,"1.60773428319913891000"
"Dylan",1974,"0.01296108909992144400"
"Ryan",1974,"0.43765058219633220900"
"Liam",1974,"0.002368523896432345088700"
"Matthew",1974,"0.89813110306105396700"
"Michael",1974,"2.23888010926790242200"
"Liam",1975,"0.002715935053381372262600"
"Ryan",1975,"0.51122509206026196200"
"Matthew",1975,"0.94858999913222562900"
"Michael",1975,"2.28453195496317258300"
"Dylan",1975,"0.01530197554466090200"
"Christopher",1975,"1.55262057923608033600"
"Aiden",1975,"0.000231848114313043973600"
"Dylan",1976,"0.01331528957788554500"
"Christopher",1976,"1.49849741571322821300"
"Liam",1976,"0.002307104629831653871000"
"Ryan",1976,"0.58162107718055994100"
"Matthew",1976,"0.99175836308948995200"
"Michael",1976,"2.22240093127926315000"
"Dylan",1977,"0.01684314716880863200"
"Jayden",1977,"0.000188895108435236997200"
"Christopher",1977,"1.47964686689128393900"
"Aiden",1977,"0.000157412590362697497700"
"Ryan",1977,"0.68027425051143350600"
"Liam",1977,"0.003053804253036331455500"
"Matthew",1977,"1.01159627070683919900"
"Michael",1977,"2.14543915908934927500"
"Liam",1978,"0.003529008449454516122500"
"Ryan",1978,"0.69011020589243582200"
"Matthew",1978,"1.08510708019923773400"
"Michael",1978,"2.13227731956683942000"
"Dylan",1978,"0.01537639395833753500"
"Christopher",1978,"1.49774899675331222700"
"Jayden",1978,"0.000189054024077920506600"
"Aiden",1979,"0.000210412155329860130000"
"Dylan",1979,"0.01953827156634415500"
"Christopher",1979,"1.53219125623270863000"
"Liam",1979,"0.003546947761274785049000"
"Ryan",1979,"0.71449956174153932700"
"Matthew",1979,"1.07559687916691214800"
"Michael",1979,"2.05202951541479449900"
"Dylan",1980,"0.02433034923632317900"
"Christopher",1980,"1.43400987963154908800"
"Liam",1980,"0.003309856578688356098800"
"Matthew",1980,"1.10406943962966769600"
"Ryan",1980,"0.73737217130656298100"
"Michael",1980,"2.00998299198259828400"
"Liam",1981,"0.003555697398010023597700"
"Matthew",1981,"1.25839888969735233500"
"Michael",1981,"2.00151073777252035600"
"Ryan",1981,"0.79456828196506917600"
"Aiden",1981,"0.000173448653561464565700"
"Christopher",1981,"1.46023530622504326800"
"Dylan",1981,"0.02168108169518307100"
"Jayden",1981,"0.000260172980342196848600"
"Christopher",1982,"1.70059513560174378500"
"Dylan",1982,"0.02021226008988041400"
"Liam",1982,"0.004447267382258596054700"
"Ryan",1982,"0.77773013753459460900"
"Matthew",1982,"1.32043929879136956400"
"Michael",1982,"1.96113088307905987000"
"Jayden",1983,"0.000173251523963717665900"
"Aiden",1983,"0.000144376269969764721500"
"Dylan",1983,"0.02304245268717445000"
"Christopher",1983,"1.72506542410673679900"
"Liam",1983,"0.004186911829123176924700"
"Matthew",1983,"1.45895108329846646400"
"Ryan",1983,"0.82176085341390684200"
"Michael",1983,"1.98029379415928687400"
"Liam",1984,"0.004156317674525928972800"
"Matthew",1984,"1.43493284680529658200"
"Michael",1984,"1.95613508319084807500"
"Ryan",1984,"0.83891689227827836700"
"Aiden",1984,"0.000171985558945900509200"
"Christopher",1984,"1.73163660024679927700"
"Dylan",1984,"0.02843494574572221800"
"Jayden",1985,"0.000280187546336015475300"
"Christopher",1985,"1.68179772812729928900"
"Aiden",1985,"0.000532356338038429403100"
"Dylan",1985,"0.03793739377389649500"
"Ryan",1985,"0.85387154745900716100"
"Liam",1985,"0.004202813195040232129800"
"Matthew",1985,"1.32722038823907170500"
"Michael",1985,"1.83424777208872530900"
"Dylan",1986,"0.05251524994503891100"
"Jayden",1986,"0.000393583243699435095600"
"Christopher",1986,"1.60531359869465305900"
"Aiden",1986,"0.000140565444178369677000"
"Liam",1986,"0.004273189503022438180700"
"Ryan",1986,"0.84977433623591604500"
"Matthew",1986,"1.32721892393216649000"
"Michael",1986,"1.82243098377256286200"
"Liam",1987,"0.004076973255055446836300"
"Ryan",1987,"0.80951493447998899500"
"Matthew",1987,"1.29797515875234634000"
"Michael",1987,"1.78077754258911653400"
"Dylan",1987,"0.05641199728423659100"
"Jayden",1987,"0.000332814143269832394800"
"Aiden",1987,"0.000194141583574068897000"
"Christopher",1987,"1.52182040461324777800"
"Dylan",1988,"0.05988952507038304700"
"Jayden",1988,"0.000433001536884829980600"
"Christopher",1988,"1.44427662627935040000"
"Aiden",1988,"0.000541251921106037475700"
"Ryan",1988,"0.76754934932047174400"
"Liam",1988,"0.004627703925456620417600"
"Matthew",1988,"1.24837049343502013600"
"Michael",1988,"1.74962389757132144200"
"Dylan",1989,"0.07582299816880306300"
"Christopher",1989,"1.38973281171966039600"
"Jayden",1989,"0.000780339603795571832900"
"Aiden",1989,"0.000494215082403862160800"
"Liam",1989,"0.005826535708340269685400"
"Ryan",1989,"0.75365198934576327600"
"Matthew",1989,"1.18476360912269019500"
"Michael",1989,"1.71097261528217080100"
"Liam",1990,"0.007008071932671909649000"
"Ryan",1990,"0.75176118919643726800"
"Matthew",1990,"1.13725574529074011100"
"Michael",1990,"1.65962275321087339000"
"Aiden",1990,"0.000404798378782492976100"
"Dylan",1990,"0.11362184494451099700"
"Christopher",1990,"1.32950967531375036800"
"Jayden",1990,"0.000860196554912797574200"
"Aiden",1991,"0.000693136790545614177000"
"Dylan",1991,"0.25361105014074527600"
"Jayden",1991,"0.001283586649158544772100"
"Christopher",1991,"1.21347714638150505700"
"Liam",1991,"0.006931367905456141769600"
"Matthew",1991,"1.07176918031440171400"
"Ryan",1991,"0.71796135634034043300"
"Michael",1991,"1.56795243541312878100"
"Aiden",1992,"0.001015270712824170732100"
"Christopher",1992,"1.10893594422779550900"
"Dylan",1992,"0.39639813190188840400"
"Jayden",1992,"0.001666085272326844278300"
"Liam",1992,"0.007939937625932617263800"
"Matthew",1992,"0.98470846110992518200"
"Michael",1992,"1.42314921355568629700"
"Ryan",1992,"0.71326672463255010000"
"Liam",1993,"0.01060895395713982600"
"Ryan",1993,"0.71814661574368767200"
"Matthew",1993,"0.95088054317844260600"
"Michael",1993,"1.32065563335455124100"
"Aiden",1993,"0.001511775938892425206900"
"Christopher",1993,"1.01710693825588796900"
"Dylan",1993,"0.34327922766815192000"
"Jayden",1993,"0.002705283259070655633400"
"Jayden",1994,"0.006105787748831024072400"
"Aiden",1994,"0.002743569825465922710900"
"Dylan",1994,"0.34259655751921036800"
"Christopher",1994,"0.93900022163740550800"
"Liam",1994,"0.01796769258246310200"
"Matthew",1994,"0.90720708895406511000"
"Ryan",1994,"0.65695048448215388500"
"Michael",1994,"1.20149529935036570200"
"Jayden",1995,"0.008546660808699790757000"
"Aiden",1995,"0.004423511345077846973300"
"Christopher",1995,"0.89516032361535220600"
"Dylan",1995,"0.33490349782333205600"
"Liam",1995,"0.03312172383691005200"
"Matthew",1995,"0.89958383496043005300"
"Michael",1995,"1.13525868940096645500"
"Ryan",1995,"0.64012578063370349700"
"Ryan",1996,"0.60842150112397996700"
"Liam",1996,"0.04792577098664850500"
"Matthew",1996,"0.88133518785229759900"
"Michael",1996,"1.05639585590135406800"
"Jayden",1996,"0.01074765573613627800"
"Christopher",1996,"0.84933897804599393500"
"Aiden",1996,"0.005264157911576952529600"
"Dylan",1996,"0.33435627985250487600"
"Dylan",1997,"0.36270115972806376400"
"Jayden",1997,"0.01563771253637078200"
"Christopher",1997,"0.80441827433567301500"
"Aiden",1997,"0.008163603017223547581900"
"Liam",1997,"0.05824841071748693400"
"Ryan",1997,"0.57605802777279810300"
"Matthew",1997,"0.87055449067115297100"
"Michael",1997,"1.03986651405877242600"
"Dylan",1998,"0.40004730426839463200"
"Jayden",1998,"0.02338027058585249000"
"Aiden",1998,"0.01079298537509702100"
"Christopher",1998,"0.73569011898110955700"
"Liam",1998,"0.06005467177226529000"
"Ryan",1998,"0.56207801670058165200"
"Matthew",1998,"0.84824165412695758800"
"Michael",1998,"0.99899002668341346500"
"Ryan",1999,"0.58116288343201209100"
"Liam",1999,"0.07355224307270248000"
"Matthew",1999,"0.82445107205710491100"
"Michael",1999,"0.92144690824756975800"
"Dylan",1999,"0.43611580268724216400"
"Jayden",1999,"0.04409886049519040900"
"Christopher",1999,"0.69488867406448287500"
"Aiden",1999,"0.01388748645428648200"
"Dylan",2000,"0.41092190367448784200"
"Christopher",2000,"0.66099882091101224700"
"Jayden",2000,"0.06251261561725454000"
"Aiden",2000,"0.02478811715335061500"
"Liam",2000,"0.07388816564493945400"
"Ryan",2000,"0.54806341842685666800"
"Matthew",2000,"0.75724126509872787000"
"Michael",2000,"0.85075886823330036200"
"Aiden",2001,"0.04418319195513295700"
"Dylan",2001,"0.44599913717224900200"
"Christopher",2001,"0.61899209430734031300"
"Jayden",2001,"0.09731521662185572100"
"Liam",2001,"0.08091347547285231400"
"Ryan",2001,"0.50097435424822459200"
"Matthew",2001,"0.71753610586869791800"
"Michael",2001,"0.79564472332746984400"
"Liam",2002,"0.09046660653392524500"
"Matthew",2002,"0.67376489810068275300"
"Ryan",2002,"0.48622457331968041900"
"Michael",2002,"0.75842687612548269400"
"Aiden",2002,"0.07784087079057435300"
"Dylan",2002,"0.40330130890360464800"
"Jayden",2002,"0.13099200833726550100"
"Christopher",2002,"0.58094434083494632500"
"Aiden",2003,"0.15226848484179067700"
"Christopher",2003,"0.54687791749309795100"
"Dylan",2003,"0.42800856490503338100"
"Jayden",2003,"0.18130206122613211200"
"Liam",2003,"0.09420133207310780800"
"Matthew",2003,"0.63245333194477098500"
"Michael",2003,"0.71592486404975261000"
"Ryan",2003,"0.53059912783557317900"
"Aiden",2004,"0.19061930075376272900"
"Christopher",2004,"0.51640453895853925500"
"Dylan",2004,"0.40489591176032632400"
