"old_names","year","num"
"Dorotha",1948,"22"
"Dorotha",1949,"23"
"Dorotha",1950,"14"
"Dorotha",1951,"22"
"Dorotha",1952,"14"
"Dorotha",1953,"15"
"Dorotha",1954,"27"
"Dorotha",1955,"16"
"Dorotha",1956,"17"
"Dorotha",1957,"15"
"Dorotha",1958,"14"
"Dorotha",1959,"12"
"Dorotha",1960,"16"
"Dorotha",1961,"11"
"Dorotha",1962,"7"
"Dorotha",1963,"7"
"Dorotha",1964,"10"
"Dorotha",1965,"11"
"Dorotha",1966,"9"
"Dorotha",1967,"8"
"Dorotha",1968,"0"
"Dorotha",1969,"5"
"Dorotha",1970,"5"
"Dorotha",1971,"0"
"Dorotha",1972,"0"
"Dorotha",1973,"0"
"Dorotha",1974,"0"
"Dorotha",1975,"0"
"Dorotha",1976,"0"
"Dorotha",1977,"0"
"Dorotha",1978,"0"
"Dorotha",1979,"0"
"Dorotha",1980,"0"
"Dorotha",1981,"0"
"Dorotha",1982,"0"
"Dorotha",1983,"0"
"Dorotha",1984,"0"
"Dorotha",1985,"0"
"Dorotha",1986,"0"
"Dorotha",1987,"0"
"Dorotha",1988,"0"
"Dorotha",1989,"0"
"Dorotha",1990,"0"
"Dorotha",1991,"0"
"Dorotha",1992,"0"
"Dorotha",1993,"0"
"Dorotha",1994,"0"
"Dorotha",1995,"0"
"Dorotha",1996,"0"
"Dorotha",1997,"0"
"Dorotha",1998,"0"
"Dorotha",1999,"0"
"Dorotha",2000,"0"
"Dorotha",2001,"0"
"Dorotha",2002,"0"
"Dorotha",2003,"0"
"Dorotha",2004,"0"
"Dorotha",2005,"0"
"Dorotha",2006,"0"
"Dorotha",2007,"0"
"Dorotha",2008,"0"
"Dorotha",2009,"0"
"Dorotha",2010,"0"
"Dorotha",2011,"0"
"Dorotha",2012,"0"
"Dorotha",2013,"0"
"Dorotha",2014,"0"
"Dorotha",2015,"0"
"Dorotha",2016,"0"
"Dorotha",2017,"0"
"Dorotha",2018,"0"
"Dorotha",2019,"0"
"Dorotha",2020,"0"
"Dorotha",2021,"0"
"Dorotha",2022,"0"
"Dorotha",2023,"0"
"Dorotha",2024,"0"
"Dorotha",2025,"0"
"Florene",1880,"0"
"Florene",1881,"0"
"Florene",1882,"0"
"Florene",1883,"0"
"Florene",1884,"0"
"Florene",1885,"0"
"Florene",1886,"0"
"Florene",1887,"0"
"Florene",1888,"5"
"Florene",1889,"7"
"Florene",1890,"0"
"Florene",1891,"0"
"Florene",1892,"9"
"Florene",1893,"7"
"Florene",1894,"7"
"Florene",1895,"0"
"Florene",1896,"0"
"Florene",1897,"0"
"Florene",1898,"9"
"Florene",1899,"9"
"Florene",1900,"7"
"Florene",1901,"6"
"Florene",1902,"13"
"Florene",1903,"10"
"Florene",1904,"15"
"Florene",1905,"12"
"Florene",1906,"12"
"Florene",1907,"14"
"Florene",1908,"28"
"Florene",1909,"32"
"Florene",1910,"21"
"Florene",1911,"23"
"Florene",1912,"50"
"Florene",1913,"56"
"Florene",1914,"82"
"Florene",1915,"120"
"Florene",1916,"146"
"Florene",1917,"128"
"Florene",1918,"158"
"Florene",1919,"176"
"Florene",1920,"158"
"Florene",1921,"163"
"Florene",1922,"154"
"Florene",1923,"157"
"Florene",1924,"164"
"Florene",1925,"128"
"Florene",1926,"134"
"Florene",1927,"131"
"Florene",1928,"130"
"Florene",1929,"112"
"Florene",1930,"108"
"Florene",1931,"110"
"Florene",1932,"111"
"Florene",1933,"99"
"Florene",1934,"116"
"Florene",1935,"93"
"Florene",1936,"94"
"Florene",1937,"101"
"Florene",1938,"85"
"Florene",1939,"70"
"Florene",1940,"75"
"Florene",1941,"56"
"Florene",1942,"71"
"Florene",1943,"68"
"Florene",1944,"61"
"Florene",1945,"49"
"Florene",1946,"44"
"Florene",1947,"65"
"Florene",1948,"42"
"Florene",1949,"54"
"Florene",1950,"34"
"Florene",1951,"45"
"Florene",1952,"30"
"Florene",1953,"32"
"Florene",1954,"32"
"Florene",1955,"31"
"Florene",1956,"19"
"Florene",1957,"19"
"Florene",1958,"22"
"Florene",1959,"27"
"Florene",1960,"22"
"Florene",1961,"15"
"Florene",1962,"18"
"Florene",1963,"13"
"Florene",1964,"14"
"Florene",1965,"8"
"Florene",1966,"11"
"Florene",1967,"8"
"Florene",1968,"14"
"Florene",1969,"7"
"Florene",1970,"8"
"Florene",1971,"7"
"Florene",1972,"0"
"Florene",1973,"8"
"Florene",1974,"7"
"Florene",1975,"0"
"Florene",1976,"0"
"Florene",1977,"0"
"Florene",1978,"0"
"Florene",1979,"0"
"Florene",1980,"0"
"Florene",1981,"0"
"Florene",1982,"0"
"Florene",1983,"0"
"Florene",1984,"0"
"Florene",1985,"0"
"Florene",1986,"0"
"Florene",1987,"0"
"Florene",1988,"0"
"Florene",1989,"0"
"Florene",1990,"0"
"Florene",1991,"0"
"Florene",1992,"0"
"Florene",1993,"0"
"Florene",1994,"0"
"Florene",1995,"0"
"Florene",1996,"0"
"Florene",1997,"0"
"Florene",1998,"0"
"Florene",1999,"0"
"Florene",2000,"0"
"Florene",2001,"0"
"Florene",2002,"0"
"Florene",2003,"0"
"Florene",2004,"0"
"Florene",2005,"0"
"Florene",2006,"0"
"Florene",2007,"0"
"Florene",2008,"0"
"Florene",2009,"0"
"Florene",2010,"0"
"Florene",2011,"0"
"Florene",2012,"0"
"Florene",2013,"0"
"Florene",2014,"0"
"Florene",2015,"0"
"Florene",2016,"0"
"Florene",2017,"0"
"Florene",2018,"0"
"Florene",2019,"0"
"Florene",2020,"0"
"Florene",2021,"0"
"Florene",2022,"0"
"Florene",2023,"0"
"Florene",2024,"0"
"Florene",2025,"0"
"Floy",1880,"23"
"Floy",1881,"17"
"Floy",1882,"26"
"Floy",1883,"26"
"Floy",1884,"38"
"Floy",1885,"43"
"Floy",1886,"41"
"Floy",1887,"54"
"Floy",1888,"53"
"Floy",1889,"74"
"Floy",1890,"68"
"Floy",1891,"56"
"Floy",1892,"72"
"Floy",1893,"74"
"Floy",1894,"73"
"Floy",1895,"76"
"Floy",1896,"70"
"Floy",1897,"56"
"Floy",1898,"85"
"Floy",1899,"88"
"Floy",1900,"85"
"Floy",1901,"73"
"Floy",1902,"56"
"Floy",1903,"64"
"Floy",1904,"90"
"Floy",1905,"74"
"Floy",1906,"80"
"Floy",1907,"98"
"Floy",1908,"85"
"Floy",1909,"82"
"Floy",1910,"104"
"Floy",1911,"89"
"Floy",1912,"118"
"Floy",1913,"123"
"Floy",1914,"157"
"Floy",1915,"195"
"Floy",1916,"183"
"Floy",1917,"207"
"Floy",1918,"241"
"Floy",1919,"213"
"Floy",1920,"185"
"Floy",1921,"180"
"Floy",1922,"185"
"Floy",1923,"153"
"Floy",1924,"171"
"Floy",1925,"161"
"Floy",1926,"142"
"Floy",1927,"173"
"Floy",1928,"182"
"Floy",1929,"137"
"Floy",1930,"120"
"Floy",1931,"137"
"Floy",1932,"86"
"Floy",1933,"104"
"Floy",1934,"97"
"Floy",1935,"109"
"Floy",1936,"77"
"Floy",1937,"89"
"Floy",1938,"84"
"Floy",1939,"77"
"Floy",1940,"65"
"Floy",1941,"55"
"Floy",1942,"56"
"Floy",1943,"41"
"Floy",1944,"64"
"Floy",1945,"51"
"Floy",1946,"50"
"Floy",1947,"42"
"Floy",1948,"35"
"Floy",1949,"41"
"Floy",1950,"34"
"Floy",1951,"27"
"Floy",1952,"25"
"Floy",1953,"19"
"Floy",1954,"19"
"Floy",1955,"17"
"Floy",1956,"18"
"Floy",1957,"17"
"Floy",1958,"10"
"Floy",1959,"13"
"Floy",1960,"6"
"Floy",1961,"5"
"Floy",1962,"6"
"Floy",1963,"9"
"Floy",1964,"5"
"Floy",1965,"7"
"Floy",1966,"7"
"Floy",1967,"5"
"Floy",1968,"0"
"Floy",1969,"0"
"Floy",1970,"0"
"Floy",1971,"7"
"Floy",1972,"0"
"Floy",1973,"0"
"Floy",1974,"0"
"Floy",1975,"0"
"Floy",1976,"0"
"Floy",1977,"0"
"Floy",1978,"0"
"Floy",1979,"0"
"Floy",1980,"0"
"Floy",1981,"0"
"Floy",1982,"0"
"Floy",1983,"0"
"Floy",1984,"0"
"Floy",1985,"0"
"Floy",1986,"0"
"Floy",1987,"0"
"Floy",1988,"0"
"Floy",1989,"0"
"Floy",1990,"0"
"Floy",1991,"0"
"Floy",1992,"0"
"Floy",1993,"0"
"Floy",1994,"0"
"Floy",1995,"0"
"Floy",1996,"0"
"Floy",1997,"0"
"Floy",1998,"0"
"Floy",1999,"0"
"Floy",2000,"0"
"Floy",2001,"0"
"Floy",2002,"0"
"Floy",2003,"0"
"Floy",2004,"0"
"Floy",2005,"0"
"Floy",2006,"0"
"Floy",2007,"0"
"Floy",2008,"0"
"Floy",2009,"0"
"Floy",2010,"0"
"Floy",2011,"0"
"Floy",2012,"0"
"Floy",2013,"0"
"Floy",2014,"0"
"Floy",2015,"0"
"Floy",2016,"0"
"Floy",2017,"0"
"Floy",2018,"0"
"Floy",2019,"0"
"Floy",2020,"0"
"Floy",2021,"0"
"Floy",2022,"0"
"Floy",2023,"0"
"Floy",2024,"0"
"Floy",2025,"0"
"Hedwig",1880,"7"
"Hedwig",1881,"5"
"Hedwig",1882,"12"
"Hedwig",1883,"8"
"Hedwig",1884,"19"
"Hedwig",1885,"11"
"Hedwig",1886,"12"
"Hedwig",1887,"25"
"Hedwig",1888,"34"
"Hedwig",1889,"18"
"Hedwig",1890,"28"
"Hedwig",1891,"47"
"Hedwig",1892,"26"
"Hedwig",1893,"28"
"Hedwig",1894,"26"
"Hedwig",1895,"41"
"Hedwig",1896,"36"
"Hedwig",1897,"28"
"Hedwig",1898,"44"
"Hedwig",1899,"32"
"Hedwig",1900,"18"
"Hedwig",1901,"27"
"Hedwig",1902,"41"
"Hedwig",1903,"29"
"Hedwig",1904,"29"
"Hedwig",1905,"28"
"Hedwig",1906,"30"
"Hedwig",1907,"26"
"Hedwig",1908,"37"
"Hedwig",1909,"30"
"Hedwig",1910,"43"
"Hedwig",1911,"57"
"Hedwig",1912,"52"
"Hedwig",1913,"67"
"Hedwig",1914,"114"
"Hedwig",1915,"152"
"Hedwig",1916,"157"
"Hedwig",1917,"137"
"Hedwig",1918,"159"
"Hedwig",1919,"152"
"Hedwig",1920,"128"
"Hedwig",1921,"125"
"Hedwig",1922,"115"
"Hedwig",1923,"99"
"Hedwig",1924,"81"
"Hedwig",1925,"61"
"Hedwig",1926,"78"
"Hedwig",1927,"52"
"Hedwig",1928,"41"
"Hedwig",1929,"28"
"Hedwig",1930,"27"
"Hedwig",1931,"27"
"Hedwig",1932,"24"
"Hedwig",1933,"13"
"Hedwig",1934,"17"
"Hedwig",1935,"16"
"Hedwig",1936,"9"
"Hedwig",1937,"16"
"Hedwig",1938,"10"
"Hedwig",1939,"14"
"Hedwig",1940,"13"
"Hedwig",1941,"17"
"Hedwig",1942,"16"
"Hedwig",1943,"14"
"Hedwig",1944,"8"
"Hedwig",1945,"8"
"Hedwig",1946,"8"
"Hedwig",1947,"10"
"Hedwig",1948,"11"
"Hedwig",1949,"12"
"Hedwig",1950,"8"
"Hedwig",1951,"7"
"Hedwig",1952,"15"
"Hedwig",1953,"8"
"Hedwig",1954,"12"
"Hedwig",1955,"11"
"Hedwig",1956,"7"
"Hedwig",1957,"0"
"Hedwig",1958,"5"
"Hedwig",1959,"6"
"Hedwig",1960,"7"
"Hedwig",1961,"0"
"Hedwig",1962,"9"
"Hedwig",1963,"0"
"Hedwig",1964,"6"
"Hedwig",1965,"0"
"Hedwig",1966,"0"
"Hedwig",1967,"0"
"Hedwig",1968,"6"
"Hedwig",1969,"0"
"Hedwig",1970,"0"
"Hedwig",1971,"0"
"Hedwig",1972,"0"
"Hedwig",1973,"0"
"Hedwig",1974,"0"
"Hedwig",1975,"0"
"Hedwig",1976,"0"
"Hedwig",1977,"0"
"Hedwig",1978,"0"
"Hedwig",1979,"0"
"Hedwig",1980,"0"
"Hedwig",1981,"0"
"Hedwig",1982,"0"
"Hedwig",1983,"0"
"Hedwig",1984,"0"
"Hedwig",1985,"0"
"Hedwig",1986,"0"
"Hedwig",1987,"0"
"Hedwig",1988,"0"
"Hedwig",1989,"0"
"Hedwig",1990,"0"
"Hedwig",1991,"0"
"Hedwig",1992,"0"
"Hedwig",1993,"0"
"Hedwig",1994,"0"
"Hedwig",1995,"0"
"Hedwig",1996,"0"
"Hedwig",1997,"0"
"Hedwig",1998,"0"
"Hedwig",1999,"0"
"Hedwig",2000,"0"
"Hedwig",2001,"0"
"Hedwig",2002,"0"
"Hedwig",2003,"0"
"Hedwig",2004,"0"
"Hedwig",2005,"0"
"Hedwig",2006,"0"
"Hedwig",2007,"0"
"Hedwig",2008,"0"
"Hedwig",2009,"0"
"Hedwig",2010,"0"
"Hedwig",2011,"0"
"Hedwig",2012,"0"
"Hedwig",2013,"0"
"Hedwig",2014,"0"
"Hedwig",2015,"0"
"Hedwig",2016,"0"
"Hedwig",2017,"0"
"Hedwig",2018,"0"
"Hedwig",2019,"0"
"Hedwig",2020,"0"
"Hedwig",2021,"0"
"Hedwig",2022,"0"
"Hedwig",2023,"0"
"Hedwig",2024,"0"
"Hedwig",2025,"0"
"Hildegarde",1880,"0"
"Hildegarde",1881,"0"
"Hildegarde",1882,"0"
"Hildegarde",1883,"0"
"Hildegarde",1884,"0"
"Hildegarde",1885,"8"
"Hildegarde",1886,"0"
"Hildegarde",1887,"8"
"Hildegarde",1888,"8"
"Hildegarde",1889,"0"
"Hildegarde",1890,"17"
"Hildegarde",1891,"19"
"Hildegarde",1892,"12"
"Hildegarde",1893,"13"
"Hildegarde",1894,"11"
"Hildegarde",1895,"15"
"Hildegarde",1896,"19"
"Hildegarde",1897,"21"
"Hildegarde",1898,"31"
"Hildegarde",1899,"25"
"Hildegarde",1900,"30"
"Hildegarde",1901,"30"
"Hildegarde",1902,"20"
"Hildegarde",1903,"22"
"Hildegarde",1904,"33"
"Hildegarde",1905,"33"
"Hildegarde",1906,"33"
"Hildegarde",1907,"28"
"Hildegarde",1908,"35"
"Hildegarde",1909,"30"
"Hildegarde",1910,"39"
"Hildegarde",1911,"38"
"Hildegarde",1912,"54"
"Hildegarde",1913,"70"
"Hildegarde",1914,"74"
"Hildegarde",1915,"124"
"Hildegarde",1916,"108"
"Hildegarde",1917,"79"
"Hildegarde",1918,"77"
"Hildegarde",1919,"56"
"Hildegarde",1920,"64"
"Hildegarde",1921,"70"
"Hildegarde",1922,"63"
"Hildegarde",1923,"60"
"Hildegarde",1924,"46"
"Hildegarde",1925,"60"
"Hildegarde",1926,"44"
"Hildegarde",1927,"56"
"Hildegarde",1928,"46"
"Hildegarde",1929,"54"
"Hildegarde",1930,"47"
"Hildegarde",1931,"40"
"Hildegarde",1932,"37"
"Hildegarde",1933,"29"
"Hildegarde",1934,"24"
"Hildegarde",1935,"26"
"Hildegarde",1936,"34"
"Hildegarde",1937,"23"
"Hildegarde",1938,"29"
"Hildegarde",1939,"19"
"Hildegarde",1940,"23"
"Hildegarde",1941,"23"
"Hildegarde",1942,"20"
"Hildegarde",1943,"20"
"Hildegarde",1944,"13"
"Hildegarde",1945,"8"
"Hildegarde",1946,"19"
"Hildegarde",1947,"8"
"Hildegarde",1948,"8"
"Hildegarde",1949,"7"
"Hildegarde",1950,"8"
"Hildegarde",1951,"10"
"Hildegarde",1952,"7"
"Hildegarde",1953,"12"
"Hildegarde",1954,"7"
"Hildegarde",1955,"7"
"Hildegarde",1956,"5"
"Hildegarde",1957,"0"
"Hildegarde",1958,"6"
"Hildegarde",1959,"6"
"Hildegarde",1960,"5"
"Hildegarde",1961,"13"
"Hildegarde",1962,"0"
"Hildegarde",1963,"0"
"Hildegarde",1964,"0"
"Hildegarde",1965,"0"
"Hildegarde",1966,"0"
"Hildegarde",1967,"0"
"Hildegarde",1968,"0"
"Hildegarde",1969,"0"
"Hildegarde",1970,"0"
"Hildegarde",1971,"0"
"Hildegarde",1972,"0"
"Hildegarde",1973,"0"
"Hildegarde",1974,"0"
"Hildegarde",1975,"0"
"Hildegarde",1976,"0"
"Hildegarde",1977,"0"
"Hildegarde",1978,"0"
"Hildegarde",1979,"0"
"Hildegarde",1980,"0"
"Hildegarde",1981,"0"
"Hildegarde",1982,"0"
"Hildegarde",1983,"0"
"Hildegarde",1984,"0"
"Hildegarde",1985,"0"
"Hildegarde",1986,"0"
"Hildegarde",1987,"0"
"Hildegarde",1988,"0"
"Hildegarde",1989,"0"
"Hildegarde",1990,"0"
"Hildegarde",1991,"0"
"Hildegarde",1992,"0"
"Hildegarde",1993,"0"
"Hildegarde",1994,"0"
"Hildegarde",1995,"0"
"Hildegarde",1996,"0"
"Hildegarde",1997,"0"
"Hildegarde",1998,"0"
"Hildegarde",1999,"0"
"Hildegarde",2000,"0"
"Hildegarde",2001,"0"
"Hildegarde",2002,"0"
"Hildegarde",2003,"0"
"Hildegarde",2004,"0"
"Hildegarde",2005,"0"
"Hildegarde",2006,"0"
"Hildegarde",2007,"0"
"Hildegarde",2008,"0"
"Hildegarde",2009,"0"
"Hildegarde",2010,"0"
"Hildegarde",2011,"0"
"Hildegarde",2012,"0"
"Hildegarde",2013,"0"
"Hildegarde",2014,"0"
"Hildegarde",2015,"0"
"Hildegarde",2016,"0"
"Hildegarde",2017,"0"
"Hildegarde",2018,"0"
"Hildegarde",2019,"0"
"Hildegarde",2020,"0"
"Hildegarde",2021,"0"
"Hildegarde",2022,"0"
"Hildegarde",2023,"0"
"Hildegarde",2024,"0"
"Hildegarde",2025,"0"
"Hilma",1880,"10"
"Hilma",1881,"17"
"Hilma",1882,"16"
"Hilma",1883,"27"
"Hilma",1884,"28"
"Hilma",1885,"34"
"Hilma",1886,"27"
"Hilma",1887,"26"
"Hilma",1888,"37"
"Hilma",1889,"29"
"Hilma",1890,"42"
"Hilma",1891,"34"
"Hilma",1892,"40"
"Hilma",1893,"41"
"Hilma",1894,"38"
"Hilma",1895,"44"
"Hilma",1896,"38"
"Hilma",1897,"47"
"Hilma",1898,"44"
"Hilma",1899,"47"
"Hilma",1900,"38"
"Hilma",1901,"51"
"Hilma",1902,"35"
"Hilma",1903,"34"
"Hilma",1904,"38"
"Hilma",1905,"32"
"Hilma",1906,"42"
"Hilma",1907,"48"
"Hilma",1908,"53"
"Hilma",1909,"35"
"Hilma",1910,"41"
"Hilma",1911,"46"
"Hilma",1912,"47"
"Hilma",1913,"45"
"Hilma",1914,"87"
"Hilma",1915,"105"
"Hilma",1916,"99"
"Hilma",1917,"93"
"Hilma",1918,"102"
"Hilma",1919,"78"
"Hilma",1920,"101"
"Hilma",1921,"72"
"Hilma",1922,"75"
"Hilma",1923,"59"
"Hilma",1924,"75"
"Hilma",1925,"63"
"Hilma",1926,"46"
"Hilma",1927,"65"
"Hilma",1928,"35"
"Hilma",1929,"47"
"Hilma",1930,"42"
"Hilma",1931,"32"
"Hilma",1932,"40"
"Hilma",1933,"42"
"Hilma",1934,"22"
"Hilma",1935,"28"
"Hilma",1936,"17"
"Hilma",1937,"23"
"Hilma",1938,"25"
"Hilma",1939,"17"
"Hilma",1940,"21"
"Hilma",1941,"20"
"Hilma",1942,"18"
"Hilma",1943,"19"
"Hilma",1944,"12"
"Hilma",1945,"15"
"Hilma",1946,"7"
"Hilma",1947,"19"
"Hilma",1948,"12"
"Hilma",1949,"9"
"Hilma",1950,"17"
"Hilma",1951,"11"
"Hilma",1952,"13"
"Hilma",1953,"12"
"Hilma",1954,"6"
"Hilma",1955,"12"
"Hilma",1956,"8"
"Hilma",1957,"0"
"Hilma",1958,"0"
"Hilma",1959,"7"
"Hilma",1960,"8"
"Hilma",1961,"0"
"Hilma",1962,"0"
"Hilma",1963,"7"
"Hilma",1964,"0"
"Hilma",1965,"0"
"Hilma",1966,"0"
"Hilma",1967,"0"
"Hilma",1968,"0"
"Hilma",1969,"0"
"Hilma",1970,"0"
"Hilma",1971,"5"
"Hilma",1972,"0"
"Hilma",1973,"0"
"Hilma",1974,"0"
"Hilma",1975,"0"
"Hilma",1976,"0"
"Hilma",1977,"0"
"Hilma",1978,"0"
"Hilma",1979,"0"
"Hilma",1980,"0"
"Hilma",1981,"0"
"Hilma",1982,"0"
"Hilma",1983,"0"
"Hilma",1984,"0"
"Hilma",1985,"0"
"Hilma",1986,"0"
"Hilma",1987,"0"
"Hilma",1988,"0"
"Hilma",1989,"0"
"Hilma",1990,"0"
"Hilma",1991,"0"
"Hilma",1992,"0"
"Hilma",1993,"0"
"Hilma",1994,"0"
"Hilma",1995,"0"
"Hilma",1996,"0"
"Hilma",1997,"0"
"Hilma",1998,"0"
"Hilma",1999,"0"
"Hilma",2000,"0"
"Hilma",2001,"0"
"Hilma",2002,"0"
"Hilma",2003,"0"
"Hilma",2004,"0"
"Hilma",2005,"0"
"Hilma",2006,"0"
"Hilma",2007,"0"
"Hilma",2008,"0"
"Hilma",2009,"0"
"Hilma",2010,"0"
"Hilma",2011,"0"
"Hilma",2012,"0"
"Hilma",2013,"0"
"Hilma",2014,"0"
"Hilma",2015,"0"
"Hilma",2016,"0"
"Hilma",2017,"0"
"Hilma",2018,"0"
"Hilma",2019,"0"
"Hilma",2020,"0"
"Hilma",2021,"0"
"Hilma",2022,"0"
"Hilma",2023,"0"
"Hilma",2024,"0"
"Hilma",2025,"0"
"Joretta",1880,"0"
"Joretta",1881,"0"
"Joretta",1882,"0"
"Joretta",1883,"0"
"Joretta",1884,"0"
"Joretta",1885,"0"
"Joretta",1886,"0"
"Joretta",1887,"0"
"Joretta",1888,"0"
"Joretta",1889,"0"
"Joretta",1890,"0"
"Joretta",1891,"0"
"Joretta",1892,"0"
"Joretta",1893,"0"
"Joretta",1894,"0"
"Joretta",1895,"0"
"Joretta",1896,"0"
"Joretta",1897,"0"
"Joretta",1898,"0"
"Joretta",1899,"0"
"Joretta",1900,"0"
"Joretta",1901,"0"
"Joretta",1902,"0"
"Joretta",1903,"0"
"Joretta",1904,"0"
"Joretta",1905,"0"
"Joretta",1906,"0"
"Joretta",1907,"0"
"Joretta",1908,"0"
"Joretta",1909,"0"
"Joretta",1910,"0"
"Joretta",1911,"0"
"Joretta",1912,"0"
"Joretta",1913,"0"
"Joretta",1914,"0"
"Joretta",1915,"0"
"Joretta",1916,"0"
"Joretta",1917,"0"
"Joretta",1918,"0"
"Joretta",1919,"0"
"Joretta",1920,"0"
"Joretta",1921,"0"
"Joretta",1922,"0"
"Joretta",1923,"0"
"Joretta",1924,"0"
"Joretta",1925,"0"
"Joretta",1926,"0"
"Joretta",1927,"0"
"Joretta",1928,"0"
"Joretta",1929,"0"
"Joretta",1930,"33"
"Joretta",1931,"194"
"Joretta",1932,"82"
"Joretta",1933,"56"
"Joretta",1934,"37"
"Joretta",1935,"34"
"Joretta",1936,"26"
"Joretta",1937,"40"
"Joretta",1938,"34"
"Joretta",1939,"20"
"Joretta",1940,"29"
"Joretta",1941,"13"
"Joretta",1942,"21"
"Joretta",1943,"10"
"Joretta",1944,"14"
"Joretta",1945,"12"
"Joretta",1946,"21"
"Joretta",1947,"7"
"Joretta",1948,"12"
"Joretta",1949,"9"
"Joretta",1950,"20"
"Joretta",1951,"24"
"Joretta",1952,"20"
"Joretta",1953,"21"
"Joretta",1954,"25"
"Joretta",1955,"21"
"Joretta",1956,"21"
"Joretta",1957,"17"
"Joretta",1958,"16"
"Joretta",1959,"7"
"Joretta",1960,"11"
"Joretta",1961,"16"
"Joretta",1962,"7"
"Joretta",1963,"9"
"Joretta",1964,"16"
"Joretta",1965,"13"
"Joretta",1966,"8"
"Joretta",1967,"13"
"Joretta",1968,"6"
"Joretta",1969,"13"
"Joretta",1970,"9"
"Joretta",1971,"8"
"Joretta",1972,"8"
"Joretta",1973,"0"
"Joretta",1974,"0"
"Joretta",1975,"0"
"Joretta",1976,"0"
"Joretta",1977,"0"
"Joretta",1978,"0"
"Joretta",1979,"0"
"Joretta",1980,"0"
"Joretta",1981,"0"
"Joretta",1982,"0"
"Joretta",1983,"0"
"Joretta",1984,"0"
"Joretta",1985,"0"
"Joretta",1986,"0"
"Joretta",1987,"0"
"Joretta",1988,"0"
"Joretta",1989,"0"
"Joretta",1990,"0"
"Joretta",1991,"0"
"Joretta",1992,"0"
"Joretta",1993,"0"
"Joretta",1994,"0"
"Joretta",1995,"0"
"Joretta",1996,"0"
"Joretta",1997,"0"
"Joretta",1998,"0"
"Joretta",1999,"0"
"Joretta",2000,"0"
"Joretta",2001,"0"
"Joretta",2002,"0"
"Joretta",2003,"0"
"Joretta",2004,"0"
"Joretta",2005,"0"
"Joretta",2006,"0"
"Joretta",2007,"0"
"Joretta",2008,"0"
"Joretta",2009,"0"
"Joretta",2010,"0"
"Joretta",2011,"0"
"Joretta",2012,"0"
"Joretta",2013,"0"
"Joretta",2014,"0"
"Joretta",2015,"0"
"Joretta",2016,"0"
"Joretta",2017,"0"
"Joretta",2018,"0"
"Joretta",2019,"0"
"Joretta",2020,"0"
"Joretta",2021,"0"
"Joretta",2022,"0"
"Joretta",2023,"0"
"Joretta",2024,"0"
"Joretta",2025,"0"
"Manila",1880,"0"
"Manila",1881,"0"
"Manila",1882,"0"
"Manila",1883,"0"
"Manila",1884,"0"
"Manila",1885,"0"
"Manila",1886,"0"
"Manila",1887,"0"
"Manila",1888,"0"
"Manila",1889,"0"
"Manila",1890,"0"
"Manila",1891,"0"
"Manila",1892,"0"
"Manila",1893,"0"
"Manila",1894,"0"
"Manila",1895,"0"
"Manila",1896,"0"
"Manila",1897,"7"
"Manila",1898,"104"
"Manila",1899,"34"
"Manila",1900,"10"
"Manila",1901,"0"
"Manila",1902,"5"
"Manila",1903,"10"
"Manila",1904,"0"
"Manila",1905,"0"
"Manila",1906,"0"
"Manila",1907,"0"
"Manila",1908,"0"
"Manila",1909,"0"
"Manila",1910,"0"
"Manila",1911,"0"
"Manila",1912,"0"
"Manila",1913,"0"
"Manila",1914,"0"
"Manila",1915,"0"
"Manila",1916,"0"
"Manila",1917,"5"
"Manila",1918,"5"
"Manila",1919,"7"
"Manila",1920,"0"
"Manila",1921,"0"
"Manila",1922,"5"
"Manila",1923,"0"
"Manila",1924,"0"
"Manila",1925,"7"
"Manila",1926,"0"
"Manila",1927,"0"
"Manila",1928,"0"
"Manila",1929,"0"
"Manila",1930,"0"
"Manila",1931,"0"
"Manila",1932,"0"
"Manila",1933,"0"
"Manila",1934,"0"
"Manila",1935,"0"
"Manila",1936,"0"
"Manila",1937,"0"
"Manila",1938,"0"
"Manila",1939,"0"
"Manila",1940,"5"
"Manila",1941,"0"
"Manila",1942,"5"
"Manila",1943,"0"
"Manila",1944,"5"
"Manila",1945,"0"
"Manila",1946,"0"
"Manila",1947,"0"
"Manila",1948,"0"
"Manila",1949,"0"
"Manila",1950,"0"
"Manila",1951,"0"
"Manila",1952,"0"
"Manila",1953,"0"
"Manila",1954,"0"
"Manila",1955,"0"
"Manila",1956,"0"
"Manila",1957,"0"
"Manila",1958,"0"
"Manila",1959,"0"
"Manila",1960,"0"
"Manila",1961,"0"
"Manila",1962,"0"
"Manila",1963,"0"
"Manila",1964,"0"
"Manila",1965,"0"
"Manila",1966,"0"
"Manila",1967,"0"
"Manila",1968,"0"
"Manila",1969,"0"
"Manila",1970,"0"
"Manila",1971,"0"
"Manila",1972,"0"
"Manila",1973,"0"
"Manila",1974,"0"
"Manila",1975,"0"
"Manila",1976,"0"
"Manila",1977,"0"
"Manila",1978,"0"
"Manila",1979,"0"
"Manila",1980,"0"
"Manila",1981,"0"
"Manila",1982,"0"
"Manila",1983,"0"
"Manila",1984,"0"
"Manila",1985,"0"
"Manila",1986,"0"
"Manila",1987,"0"
"Manila",1988,"0"
"Manila",1989,"0"
"Manila",1990,"0"
"Manila",1991,"0"
"Manila",1992,"0"
