"first_name","year","proportion"
"John",1951,"2.21980858355304020700"
"Anna",1951,"0.10543758225434455000"
"Charles",1951,"1.07383996942201528000"
"George",1951,"0.55170133474640687000"
"George",1952,"0.52472795979323680500"
"Helen",1952,"0.17064388114907761200"
"James",1952,"2.29920315284383649400"
"John",1952,"2.19425229491138419300"
"Charles",1952,"1.02652260366596032400"
"Anna",1952,"0.09818408159310452300"
"Robert",1952,"2.28493236383244935200"
"Margaret",1952,"0.45097799665505343900"
"Mary",1952,"1.73218942339693225400"
"William",1952,"1.66362644445661469500"
"William",1953,"1.60784720780568818800"
"James",1953,"2.23951629645007265900"
"George",1953,"0.50028544737388416000"
"Helen",1953,"0.15940938343367241000"
"Charles",1953,"1.00059684450903051700"
"John",1953,"2.08451837243097363500"
"Anna",1953,"0.09985468133693170000"
"Robert",1953,"2.24390180610338384900"
"Margaret",1953,"0.42113867552418517700"
"Mary",1953,"1.67466784305584388600"
"Robert",1954,"2.17358100378177923000"
"Mary",1954,"1.71295456589424985700"
"Margaret",1954,"0.38317708644734323400"
"William",1954,"1.54629903639240267800"
"Anna",1954,"0.10078715471230191100"
"Helen",1954,"0.14974881087737579600"
"James",1954,"2.17390758229904242200"
"George",1954,"0.47243350735781399400"
"Charles",1954,"0.94428922195431618700"
"John",1954,"2.04370323960864840200"
"George",1955,"0.45512439585312288500"
"Anna",1955,"0.10223736702293255100"
"Helen",1955,"0.13974515624011560200"
"James",1955,"2.10275241422147926100"
"John",1955,"2.00024108592272399200"
"Charles",1955,"0.88447152620838092400"
"Robert",1955,"2.09181886875909987300"
"Margaret",1955,"0.36050813341216776600"
"Mary",1955,"1.57707053705874178100"
"William",1955,"1.49697422223639072500"
"William",1956,"1.43451196396802817400"
"George",1956,"0.42005770063339724300"
"Anna",1956,"0.10703358351493631500"
"Helen",1956,"0.12842574772526349100"
"Charles",1956,"0.85847579617293697200"
"James",1956,"2.06511997923844380500"
"John",1956,"1.96526562543581683700"
"Robert",1956,"2.04069604572393193800"
"Mary",1956,"1.50099260127019006800"
"Margaret",1956,"0.33815142111154364400"
"Robert",1957,"1.95188724079249192100"
"Mary",1957,"1.45841816221320501000"
"Margaret",1957,"0.31070275317955101800"
"William",1957,"1.35694477529855997700"
"Anna",1957,"0.10597115195377915800"
"George",1957,"0.40439429264553542100"
"Charles",1957,"0.81947375197134185900"
"Helen",1957,"0.11977381715323837900"
"James",1957,"2.01366606640938181400"
"John",1957,"1.88615799720472232000"
"John",1958,"1.84473835203825421600"
"Anna",1958,"0.11291650661292086100"
"James",1958,"1.91159808303185174400"
"Charles",1958,"0.78303775397747668900"
"George",1958,"0.38028286213833094500"
"Helen",1958,"0.11591600250409527900"
"Mary",1958,"1.35434496331423009200"
"Margaret",1958,"0.29859497806981471800"
"Robert",1958,"1.87649914320851237600"
"William",1958,"1.31624652759971630600"
"William",1959,"1.23956825189154349000"
"John",1959,"1.84404446389833524900"
"Anna",1959,"0.11779758440396538700"
"Helen",1959,"0.10558011342045897300"
"Charles",1959,"0.74427967426490747900"
"James",1959,"1.89856613066921918800"
"George",1959,"0.36356596231824106900"
"Margaret",1959,"0.27900567102294864300"
"Mary",1959,"1.31484518925054954600"
"Robert",1959,"1.79839729868830537900"
"Robert",1960,"1.74820503574522640700"
"Mary",1960,"1.24308511188873303800"
"Margaret",1960,"0.27420039328294490900"
"William",1960,"1.19217352978062765000"
"John",1960,"1.83763128989728859100"
"George",1960,"0.34051784420863301600"
"Charles",1960,"0.71755241184894256800"
"Anna",1960,"0.11248691403838131500"
"Helen",1960,"0.09823648538211730100"
"James",1960,"1.85607018913833290700"
"James",1961,"1.84061563863093786900"
"John",1961,"1.93726781390835423400"
"Charles",1961,"0.70760785866188394500"
"George",1961,"0.33157199790474305300"
"Anna",1961,"0.11338043638312304300"
"Helen",1961,"0.09341756201888145100"
"Margaret",1961,"0.25579997537831698700"
"Mary",1961,"1.15504660015593732600"
"Robert",1961,"1.76856100746133550900"
"William",1961,"1.16467802321679874700"
"William",1962,"1.11583186197069665100"
"Helen",1962,"0.08926060155499798700"
"James",1962,"1.80446674720441099000"
"John",1962,"1.95057460582969364700"
"Anna",1962,"0.11012607254592200200"
"Charles",1962,"0.68672676021435430400"
"George",1962,"0.31238732459808568000"
"Margaret",1962,"0.25065824117956819400"
"Mary",1962,"1.08193166682154694400"
"Robert",1962,"1.74526530991543536800"
"Robert",1963,"1.77492715200002020900"
"Mary",1963,"1.05297726334030973200"
"Margaret",1963,"0.23551344735555760500"
"William",1963,"1.12752410267810341300"
"George",1963,"0.30718046978907867300"
"Helen",1963,"0.08455041384737223000"
"James",1963,"1.80885341605649493400"
"John",1963,"1.99301012861919094800"
"Charles",1963,"0.67948522009758537500"
"Anna",1963,"0.10796787235843110600"
"James",1964,"1.88663665807257161500"
"George",1964,"0.30512767285745043200"
"Helen",1964,"0.07997318621765413900"
"Charles",1964,"0.66975292684112602500"
"John",1964,"2.12915425204492388900"
"Anna",1964,"0.11094382507453917700"
"Robert",1964,"1.80728082678229724500"
"Mary",1964,"1.05770905245536202300"
"Margaret",1964,"0.23462059552628607200"
"William",1964,"1.14159215321308802700"
"William",1965,"1.11074731050363458900"
"Anna",1965,"0.10848736396669302800"
"Helen",1965,"0.07762101251011293700"
"James",1965,"1.87484811631125308800"
"George",1965,"0.29674728236808634400"
"Charles",1965,"0.65169653218334336900"
"John",1965,"1.97900481255794336900"
"Robert",1965,"1.74774163953563105100"
"Margaret",1965,"0.21578862148778020700"
"Mary",1965,"0.94905065970964665900"
"Robert",1966,"1.71387238832122332600"
"Margaret",1966,"0.20099906837248298000"
"Mary",1966,"0.83432164109150607700"
"William",1966,"1.10532224587255634800"
"George",1966,"0.28803344882292114400"
"Anna",1966,"0.10639773186965961400"
"Helen",1966,"0.07054819863288409200"
"James",1966,"1.88342399294748187200"
"John",1966,"1.87879174988879739500"
"Charles",1966,"0.64399687194120906700"
"George",1967,"0.28799623899357730400"
"Anna",1967,"0.11019678122890177900"
"Helen",1967,"0.06377333102394342500"
"Charles",1967,"0.63066374929451673100"
"James",1967,"1.82609704857613151300"
"John",1967,"1.82303357216666725600"
"Robert",1967,"1.66791562243360209400"
"Mary",1967,"0.74946182967306815400"
"Margaret",1967,"0.18419151911903844500"
"William",1967,"1.11345584882450875400"
"William",1968,"1.09872740140713120500"
"Anna",1968,"0.10593888223379192800"
"George",1968,"0.27954367248279714200"
"Charles",1968,"0.64247092452764845000"
"Helen",1968,"0.05612185546668608400"
"James",1968,"1.80492741602959776700"
"John",1968,"1.81170584688501502100"
"Robert",1968,"1.72980227405995152100"
"Mary",1968,"0.64611174110064549000"
"Margaret",1968,"0.16152793527516137300"
"Margaret",1969,"0.14571865135431444000"
"Mary",1969,"0.57429953470169976300"
"Robert",1969,"1.68724587720383633700"
"William",1969,"1.08788296467243517600"
"John",1969,"1.69832440816185589900"
"Anna",1969,"0.10738981178007533400"
"James",1969,"1.73271101723934518700"
"Charles",1969,"0.62710240303407871200"
"George",1969,"0.26680555595521396000"
"Helen",1969,"0.05375245670020919700"
"John",1970,"1.62992014414482362200"
"Anna",1970,"0.10597905430192606300"
"Helen",1970,"0.04788744813695089200"
"Charles",1970,"0.62553152433206437600"
"James",1970,"1.72161892294557440400"
"George",1970,"0.24894818145544013300"
"Margaret",1970,"0.13093487556611587300"
"Mary",1970,"0.53524690873628435000"
"Robert",1970,"1.59451060663996763500"
"William",1970,"1.08396996095523119800"
"William",1971,"1.03762233157647854000"
"John",1971,"1.50873911434706477100"
"George",1971,"0.24138543879123728600"
"Charles",1971,"0.58261733488332794300"
"Anna",1971,"0.10465377141075731200"
"Helen",1971,"0.04221695845606551900"
"James",1971,"1.59949537769464523500"
"Robert",1971,"1.48391589239774260200"
"Mary",1971,"0.48915149449198344000"
"Margaret",1971,"0.11691970620026979200"
"Mary",1972,"0.44007799285489739900"
"Margaret",1972,"0.10506380828623174100"
"Robert",1972,"1.37776134542765615400"
"William",1972,"0.97691523495220264900"
"James",1972,"1.50700701146601876300"
"John",1972,"1.38033862237229115500"
"Charles",1972,"0.54377361708410068300"
"George",1972,"0.22975946687912762000"
"Anna",1972,"0.11015472570773297600"
"Helen",1972,"0.03977279235547840000"
"Helen",1973,"0.03768912932144650700"
"James",1973,"1.43039692918123101200"
"John",1973,"1.30582722998158635800"
"Anna",1973,"0.11664735803181201200"
"Charles",1973,"0.52602356482149042800"
"George",1973,"0.22049963785950937800"
"Mary",1973,"0.40993972059659538200"
"Margaret",1973,"0.10541022976446780300"
"Robert",1973,"1.29101013164676965700"
"William",1973,"0.93414015251335444900"
"William",1974,"0.89309798978113523400"
"George",1974,"0.20849589521650282200"
"Helen",1974,"0.03773190151677638600"
"James",1974,"1.36795413485059219700"
"John",1974,"1.24564619253204415500"
"Charles",1974,"0.50176520822614666200"
"Anna",1974,"0.11954466443937697300"
"Robert",1974,"1.22525057009054340500"
"Mary",1974,"0.38814185352785055100"
"Margaret",1974,"0.10187942371181906600"
"Robert",1975,"1.17749033027757518700"
"Mary",1975,"0.36562447627167034600"
"Margaret",1975,"0.09813799467279275600"
"William",1975,"0.85200869894124902500"
"James",1975,"1.31898392232690716600"
"George",1975,"0.19544796036589607000"
"Helen",1975,"0.03527403453477026200"
"Charles",1975,"0.48698040353495507800"
"John",1975,"1.16950813091336895800"
"Anna",1975,"0.11897120380177913600"
"Anna",1976,"0.11861813661091603300"
"Helen",1976,"0.03137662296571049300"
"James",1976,"1.27042364373558471600"
"George",1976,"0.18407399082299695500"
"Charles",1976,"0.46231080918069441200"
"John",1976,"1.12672398393464170300"
"Robert",1976,"1.12141764328602889900"
"Margaret",1976,"0.08806547958443113100"
"Mary",1976,"0.34201178205375817500"
"William",1976,"0.81170532604991387900"
"William",1977,"0.78533141331949781600"
"George",1977,"0.17815956977250102800"
"Anna",1977,"0.12183734494072786300"
"Helen",1977,"0.03148251807253950000"
"James",1977,"1.26915475105828484500"
"John",1977,"1.08340789443030179800"
"Charles",1977,"0.46691722553383331800"
"Robert",1977,"1.08463571263513083800"
"Margaret",1977,"0.08301940015728666000"
"Mary",1977,"0.33711480352075296100"
"Robert",1978,"1.05958478694871846600"
"Margaret",1978,"0.08318377059428502300"
"Mary",1978,"0.31827244953517917300"
"William",1978,"0.76743330174030531000"
"George",1978,"0.16813204541329730400"
"Anna",1978,"0.13192819980237552700"
"Helen",1978,"0.02930337373207767900"
"Charles",1978,"0.47143771804230777000"
"James",1978,"1.26549612817358688400"
"John",1978,"1.07874226138861441000"
"Anna",1979,"0.14124667398500182200"
"George",1979,"0.15967276701603100200"
"Charles",1979,"0.44895942171525584300"
"Helen",1979,"0.02657204933022805100"
"James",1979,"1.19069232813234563900"
"John",1979,"1.07168922485364331700"
"Robert",1979,"1.03002761809833101100"
"Margaret",1979,"0.08539727618459037600"
"Mary",1979,"0.31922529851473065400"
"William",1979,"0.74747415236966169300"
"William",1980,"0.75066966528059164000"
"John",1980,"1.03142679787634956500"
"Anna",1980,"0.14694021179598044000"
"James",1980,"1.14924607854579999500"
"Charles",1980,"0.43768498178707866800"
"George",1980,"0.15498258260560039300"
"Helen",1980,"0.02653692028878208300"
"Mary",1980,"0.33464392040317537200"
"Margaret",1980,"0.08350129403778694900"
"Robert",1980,"1.00224779909054432000"
"Margaret",1981,"0.08108724553998468400"
"Mary",1981,"0.32114018206905164300"
"Robert",1981,"1.00088545537643127700"
"William",1981,"0.72180657179603479000"
"John",1981,"1.01360502330427201100"
"Anna",1981,"0.15078469616276652900"
"Helen",1981,"0.02598838992529277400"
"Charles",1981,"0.42000591459908644600"
"James",1981,"1.11455213967704438900"
"George",1981,"0.15026435020208213500"
"John",1982,"0.99584579613498254700"
"George",1982,"0.14370945432029219700"
"Charles",1982,"0.41148626535590112500"
"Anna",1982,"0.15092200975433979200"
"Helen",1982,"0.02497311683883673200"
"James",1982,"1.11726189729549126900"
"Robert",1982,"0.98757844010386079800"
"Margaret",1982,"0.08586647022668520100"
"Mary",1982,"0.31142274925508271300"
"William",1982,"0.73499645929096874000"
"William",1983,"0.73871562292729817400"
"James",1983,"1.05752730227453263200"
"John",1983,"0.96501098847790739900"
"Charles",1983,"0.38499376150137460600"
"George",1983,"0.13097815211657055500"
"Anna",1983,"0.15107532889636180500"
"Helen",1983,"0.02437071437089628500"
"Margaret",1983,"0.08549962707609466800"
"Mary",1983,"0.28742427825580760800"
"Robert",1983,"0.95288338180044716200"
"Mary",1984,"0.26798216509753731000"
"Margaret",1984,"0.08736866394451745900"
"Robert",1984,"0.91719898585848741600"
"William",1984,"0.71826902267772916000"
"Helen",1984,"0.02479458474803399000"
"James",1984,"1.03469378687836178000"
"John",1984,"0.94156360670915665400"
"Anna",1984,"0.15272317634395965200"
"Charles",1984,"0.37418324774663087500"
"George",1984,"0.12317032446508908100"
"George",1985,"0.12036856990595224800"
"Helen",1985,"0.02280726627175166000"
"James",1985,"1.01284996125006234200"
"John",1985,"0.88917517829734511100"
"Charles",1985,"0.36441192276462172700"
"Anna",1985,"0.16533867109288273200"
"Robert",1985,"0.90590237481360523500"
"Margaret",1985,"0.08652191430856157900"
"Mary",1985,"0.26077054937492960300"
"William",1985,"0.69455690861234876200"
"William",1986,"0.68871445029634006900"
"James",1986,"0.96512233972868620200"
"George",1986,"0.12313532910025183700"
"Helen",1986,"0.02170330458114027800"
"Charles",1986,"0.35731735910141571900"
"John",1986,"0.85545318018072218000"
"Anna",1986,"0.16687929532856048100"
"Robert",1986,"0.88812058940777529300"
"Margaret",1986,"0.08695378376873948200"
"Mary",1986,"0.24047936190035484300"
"Robert",1987,"0.84468229561883461800"
"Margaret",1987,"0.08755785419190507300"
"Mary",1987,"0.23474490905298844900"
"William",1987,"0.67591779046909044100"
"Anna",1987,"0.17178756695111182100"
"Helen",1987,"0.02263136174234860300"
"James",1987,"0.91260411535781957900"
"George",1987,"0.11434939272512658000"
"Charles",1987,"0.33988644381431633300"
"John",1987,"0.82515719921367111800"
"George",1988,"0.11726222870762301900"
"Anna",1988,"0.17514912166991372700"
"Helen",1988,"0.02113588751919076300"
"James",1988,"0.88676008494407649800"
"John",1988,"0.80089046766060365300"
"Charles",1988,"0.33016367187468286000"
"Robert",1988,"0.82543624228276245200"
"Margaret",1988,"0.08532836536236680800"
"Mary",1988,"0.23181819780971585100"
"William",1988,"0.65732339558722721200"
"William",1989,"0.64422236557349758600"
"George",1989,"0.11806538205427001800"
"Anna",1989,"0.18093474280006658900"
"Helen",1989,"0.02257782586981854500"
"Charles",1989,"0.32006929415681704700"
"James",1989,"0.85566838688197103400"
"John",1989,"0.78000145663392708500"
"Robert",1989,"0.78548984518062260700"
"Mary",1989,"0.22679270018311969400"
"Margaret",1989,"0.08633157149991676400"
"Robert",1990,"0.73357056204989899000"
"Mary",1990,"0.22048861694308914300"
"Margaret",1990,"0.08574135660586679400"
"William",1990,"0.63166257019140638300"
"Anna",1990,"0.18534705768503397100"
"George",1990,"0.11592413572383642600"
"Charles",1990,"0.30466137983117377600"
"Helen",1990,"0.02201091184629805600"
"James",1990,"0.82158890953641730700"
"John",1990,"0.73799804431783250700"
"John",1991,"0.71552254170693919800"
"Anna",1991,"0.18311647136895799700"
"James",1991,"0.78578607488187793900"
"Charles",1991,"0.29188760401865308100"
"George",1991,"0.10779560679633459000"
"Helen",1991,"0.01999827999389012800"
"Mary",1991,"0.22580856331997119600"
"Margaret",1991,"0.08227790421106272000"
"Robert",1991,"0.69098036497502782200"
"William",1991,"0.61396516602551513500"
"William",1992,"0.60202950012235313700"
"John",1992,"0.68489120983823353300"
"Anna",1992,"0.17855748254515351400"
"Helen",1992,"0.02155497821072854800"
"Charles",1992,"0.27336814757350299600"
"James",1992,"0.74408930217059671900"
"George",1992,"0.10168326677669771500"
"Margaret",1992,"0.08465795790010777500"
"Mary",1992,"0.22096455924234772200"
"Robert",1992,"0.62879099480910307300"
"Robert",1993,"0.59720454063229365600"
"Mary",1993,"0.21594525779758115800"
"Margaret",1993,"0.08399639295565457200"
"William",1993,"0.59038828771483131800"
"John",1993,"0.66478357733927434800"
"George",1993,"0.09359749628686611500"
"Charles",1993,"0.26212072989603225100"
"Anna",1993,"0.18090918735412688300"
"Helen",1993,"0.02312751962656482100"
"James",1993,"0.69844048376830044600"
"James",1994,"0.66827443444804754700"
"John",1994,"0.65186681098202585200"
"Charles",1994,"0.24307490698760336800"
"George",1994,"0.08967707645199398400"
"Anna",1994,"0.20299726934109136000"
"Helen",1994,"0.02297067285243037300"
"Margaret",1994,"0.08370577742009756300"
"Mary",1994,"0.20894167062960085900"
"Robert",1994,"0.55441628669121175400"
"William",1994,"0.57929669932411350400"
"William",1995,"0.55173747060890725900"
"Helen",1995,"0.02285480861623554300"
"James",1995,"0.62245904087897901000"
"John",1995,"0.63592071429332085300"
"Anna",1995,"0.23439149003795208900"
"Charles",1995,"0.23209781748865246500"
"George",1995,"0.09016317568794475700"
"Mary",1995,"0.20400032875973206600"
"Margaret",1995,"0.08825178189686173700"
"Robert",1995,"0.50870380468395240200"
"Robert",1996,"0.48564598483209666700"
"Margaret",1996,"0.08524097368277471600"
"Mary",1996,"0.19148374403361164800"
"William",1996,"0.56444384857101417600"
"George",1996,"0.08894233471435226000"
"Helen",1996,"0.02467574021051696500"
"James",1996,"0.58199104160960401700"
"John",1996,"0.60935369575415505200"
"Charles",1996,"0.22666038257815972200"
"Anna",1996,"0.23535172663008625300"
"James",1997,"0.56400568142642414900"
"George",1997,"0.08781389191499924200"
"Helen",1997,"0.02239474881751865100"
"Charles",1997,"0.21156418494973592400"
"John",1997,"0.59062013045216983600"
"Anna",1997,"0.23007019043810416900"
"Robert",1997,"0.45065295034267826900"
"Mary",1997,"0.18376380710729897800"
"Margaret",1997,"0.08182908835169684300"
"William",1997,"0.55286346649751092800"
"William",1998,"0.56743372984641065300"
"Anna",1998,"0.22833824726811053400"
"Helen",1998,"0.02261905247375496700"
"James",1998,"0.53652283722302195400"
"George",1998,"0.08289121513519097700"
"Charles",1998,"0.21368479861023321800"
"John",1998,"0.56167022128338655100"
"Robert",1998,"0.42288384763132031900"
"Margaret",1998,"0.08071630624348376900"
"Mary",1998,"0.17649385656203995600"
"Robert",1999,"0.39426384545853475400"
"Mary",1999,"0.17328226275611651700"
"Margaret",1999,"0.08007638388261094500"
"William",1999,"0.56156338987859413200"
"George",1999,"0.08264814063340473800"
"Anna",1999,"0.24705107481835952800"
"Helen",1999,"0.02276681502544821000"
"James",1999,"0.50338754506326927700"
"John",1999,"0.55238627894681417500"
"Charles",1999,"0.20400798814717920200"
"George",2000,"0.08052831228900669500"
"Anna",2000,"0.28100254045132362500"
"Helen",2000,"0.02357119784806339200"
"Charles",2000,"0.19944249222957341400"
"James",2000,"0.47700591290508532100"
"John",2000,"0.53285192711076637600"
"Robert",2000,"0.36407051042092974200"
"Mary",2000,"0.16486611109891252400"
"Margaret",2000,"0.08259178415449372600"
"William",2000,"0.54779887075179422800"
"William",2001,"0.53783820243328111000"
"Anna",2001,"0.28329065942211911000"
"George",2001,"0.08272995494863770700"
"Charles",2001,"0.19500441431225549300"
"Helen",2001,"0.02361423318521011700"
"James",2001,"0.45721856922857055100"
"John",2001,"0.50583610813929726300"
"Robert",2001,"0.33888027396784564200"
"Margaret",2001,"0.07736065532168382300"
"Mary",2001,"0.15429390370788873000"
"Margaret",2002,"0.07163500067943577900"
"Mary",2002,"0.14709517129806473200"
"Robert",2002,"0.32219700641665569900"
"William",2002,"0.53953620750717687500"
"John",2002,"0.46806170346854640300"
"Anna",2002,"0.27846167179720928400"
"James",2002,"0.45471373284157162600"
"Charles",2002,"0.19299721056838280400"
"George",2002,"0.08097055528627785800"
"Helen",2002,"0.02340576011744074200"
"John",2003,"0.45441228835601055500"
"Anna",2003,"0.24923116249493095800"
"Helen",2003,"0.02059174846824215900"
"Charles",2003,"0.20260386998638262200"
"James",2003,"0.44523410161856928600"
"George",2003,"0.07666021300756819100"
"Margaret",2003,"0.06916513214748004900"
"Mary",2003,"0.13286017019356243600"
"Robert",2003,"0.30019771234353032500"
"William",2003,"0.52681213961152864400"
"William",2004,"0.53249883741592037500"
"John",2004,"0.43287120452608310000"
"George",2004,"0.07194020562494422600"
"Charles",2004,"0.20166286815053481500"
"Anna",2004,"0.25062617288835607600"
"Helen",2004,"0.02266286579527162600"
"James",2004,"0.43347310511879816700"
"Robert",2004,"0.28051184579620849700"
"Mary",2004,"0.12741973851868077000"
"Margaret",2004,"0.06393231078273508300"
"Margaret",2005,"0.06012774023983998500"
"Mary",2005,"0.11679657500740543900"
"Robert",2005,"0.26482732649753052400"
"William",2005,"0.49641795229155088200"
"James",2005,"0.42042605913376003600"
"John",2005,"0.41176579204904259800"
"Charles",2005,"0.20672811728654327100"
"George",2005,"0.07362527362412932500"
"Anna",2005,"0.23749417122414305600"
"Helen",2005,"0.02499254254778816000"
"Helen",2006,"0.02398595519959398300"
"James",2006,"0.41200743488786250000"
"John",2006,"0.38448298260929785600"
"Anna",2006,"0.21781977018977970800"
"Charles",2006,"0.20288225752069641700"
"George",2006,"0.06844464349894679200"
"Mary",2006,"0.10428456391309249000"
"Margaret",2006,"0.05530165434848433500"
"Robert",2006,"0.25077834298247786800"
"William",2006,"0.47979492892928616900"
"William",2007,"0.47333299816834836900"
"George",2007,"0.06925909278842510200"
"Helen",2007,"0.02331147507360498200"
"James",2007,"0.40034707084562375800"
"John",2007,"0.36190314682402412600"
"Charles",2007,"0.18669189908732573600"
"Anna",2007,"0.19789741500253499800"
"Robert",2007,"0.23504069878397641200"
"Margaret",2007,"0.05074998167848123200"
"Mary",2007,"0.09272064173589449400"
"Robert",2008,"0.22507763753953104100"
"Mary",2008,"0.08939001111142767600"
"Margaret",2008,"0.04744233657450558200"
"William",2008,"0.46885238895695034000"
"James",2008,"0.38722104414859194200"
"George",2008,"0.06494385269421595200"
"Helen",2008,"0.02251285140398790400"
"Charles",2008,"0.18587729402140069100"
"John",2008,"0.33980414582426035700"
"Anna",2008,"0.18541940551826873400"
"Anna",2009,"0.17871131553042685800"
"Helen",2009,"0.02161914859814478400"
"James",2009,"0.37359773255438092700"
"George",2009,"0.06247567518616416400"
"Charles",2009,"0.19064634187516538300"
"John",2009,"0.31784859633882597600"
"Robert",2009,"0.20553895150270095400"
"Mary",2009,"0.08315258486235590600"
"Margaret",2009,"0.04627440038924936800"
"William",2009,"0.46986314241391665900"
"William",2010,"0.46249314511841799500"
"George",2010,"0.06441627250815754600"
"Anna",2010,"0.17168654571052825900"
"Helen",2010,"0.01907327682412896700"
"James",2010,"0.37689336090346189400"
"John",2010,"0.31323460860959599600"
"Charles",2010,"0.19246424301681343200"
"Robert",2010,"0.20509859801946340000"
"Margaret",2010,"0.04604640731158510800"
"Mary",2010,"0.07810574495214230800"
"Robert",2011,"0.19115342077971351900"
"Mary",2011,"0.07421443406505394000"
"Margaret",2011,"0.04644210809448495200"
"William",2011,"0.47535506754743573400"
"George",2011,"0.06355379712753238000"
"Anna",2011,"0.15531727968973719600"
"Helen",2011,"0.01998186051622630900"
"Charles",2011,"0.19123542567923291500"
"James",2011,"0.36369172936852400500"
"John",2011,"0.30311744359019636900"
"Anna",2012,"0.15404596884799585800"
"George",2012,"0.06394206231330298300"
"Charles",2012,"0.19032263267431183000"
"Helen",2012,"0.02110443441892685000"
"James",2012,"0.36867150592441386700"
"John",2012,"0.29111544316988605000"
"Robert",2012,"0.19054133147658050200"
"Margaret",2012,"0.04882450760648103000"
"Mary",2012,"0.07088574928533332000"
"William",2012,"0.46298536440277867800"
"William",2013,"0.45752890511465373200"
"John",2013,"0.29495434721022003800"
"Anna",2013,"0.14823135719862755000"
"James",2013,"0.37363626465755814000"
"Charles",2013,"0.19307099994048805800"
"George",2013,"0.07018021148404956500"
"Helen",2013,"0.02029439488010812000"
"Mary",2013,"0.07319694585811969100"
"Margaret",2013,"0.04865169799636730300"
"Robert",2013,"0.18454186911925343000"
"Margaret",2014,"0.05262695071732880600"
"Mary",2014,"0.07126622439527560500"
"Robert",2014,"0.17986494484015811300"
"William",2014,"0.45516512885915236900"
"John",2014,"0.28903012656903032100"
"Anna",2014,"0.15391562316405851700"
"Helen",2014,"0.02163342617903521400"
"Charles",2014,"0.19898975676152465500"
"James",2014,"0.39128987550259951800"
"George",2014,"0.08111186099795372600"
"John",2015,"0.28185975572694775400"
"George",2015,"0.08247247788330184900"
"Charles",2015,"0.19484899540525916700"
"Anna",2015,"0.13930906270690718500"
"Helen",2015,"0.02071942041811088100"
"James",2015,"0.40261048489116631400"
"Robert",2015,"0.16599848561837204800"
"Margaret",2015,"0.05699866633926200500"
"Mary",2015,"0.07136989406082000800"
"William",2015,"0.43127189957645398600"
"William",2016,"0.43136335891175444700"
"James",2016,"0.40839182943843739100"
"John",2016,"0.27445936519009417500"
"Charles",2016,"0.19467213114754098400"
"George",2016,"0.09044188175793512400"
"Anna",2016,"0.13123474014649459400"
"Helen",2016,"0.02223578653644925000"
"Margaret",2016,"0.06041267003836763200"
"Mary",2016,"0.06883283920474363400"
"Robert",2016,"0.16377092779909312900"
"Mary",2017,"0.06778633857892440300"
"Margaret",2017,"0.06303430659607197000"
"Robert",2017,"0.15558711774445081500"
"William",2017,"0.42108593993934730000"
"Helen",2017,"0.02135619079352504900"
"James",2017,"0.40361523412003688700"
"John",2017,"0.26684057240181952500"
"Anna",2017,"0.12808123850252850000"
"Charles",2017,"0.20140229668501044200"
"George",2017,"0.08858346678623151800"
"George",2018,"0.08765415531304161900"
"Helen",2018,"0.02118142903283036200"
"James",2018,"0.38936868537531786400"
"John",2018,"0.26208109103977218400"
"Charles",2018,"0.18992207508631787700"
"Anna",2018,"0.11949737748320270000"
"Robert",2018,"0.14758764846902336800"
"Margaret",2018,"0.06635900048674639600"
"Mary",2018,"0.06735410117956393000"
"William",2018,"0.41674817015198315000"
"William",2019,"0.39365521102165478000"
"James",2019,"0.38202121648963221000"
"George",2019,"0.09229443681963449700"
"Helen",2019,"0.02139618301310091500"
"Charles",2019,"0.18473285872011085700"
"John",2019,"0.25563111252664443900"
"Anna",2019,"0.11083971523206651400"
"Robert",2019,"0.13992470156212293900"
"Margaret",2019,"0.06375659379677715300"
"Mary",2019,"0.06453411323332321600"
"Robert",2020,"0.13169290602445682700"
"Margaret",2020,"0.06569686997494484100"
"Mary",2020,"0.06686361766575670300"
"William",2020,"0.37964174862570584500"
"Anna",2020,"0.10518679181780786100"
"Helen",2020,"0.02156987397629108900"
"James",2020,"0.37264126248083467300"
"George",2020,"0.08322800194457948500"
"Charles",2020,"0.18733779589394562700"
"John",2020,"0.24753001009685501700"
"George",2021,"0.08276448725099495800"
"Anna",2021,"0.09108222973309780200"
"Helen",2021,"0.02076486066454043100"
"James",2021,"0.36993307166855978900"
"John",2021,"0.24171595617316596000"
"Charles",2021,"0.17741567741081064700"
"Robert",2021,"0.13084221861917806000"
"Mary",2021,"0.06199962658645452700"
"Margaret",2021,"0.06621748890893930200"
"William",2021,"0.35958013687700625000"
"William",2022,"0.33557393834098363900"
"George",2022,"0.07796490338996715700"
"Anna",2022,"0.08747425903071315100"
"Helen",2022,"0.02211958812086568200"
"Charles",2022,"0.17550962910855106700"
"James",2022,"0.36041048521634817700"
"John",2022,"0.23649354028290037700"
"Robert",2022,"0.12072747161294914400"
"Mary",2022,"0.06257864783459863900"
"Margaret",2022,"0.06494122066459764400"
"Robert",2023,"0.11562043196734514600"
"Mary",2023,"0.06289292999006382200"
"Margaret",2023,"0.06289292999006382200"
"William",2023,"0.32212642655342520600"
"Anna",2023,"0.08850256910832002600"
"George",2023,"0.08135358857707536100"
"Charles",2023,"0.16379309824750434200"
"Helen",2023,"0.02343779693154896400"
"James",2023,"0.35648376336814112600"
"John",2023,"0.23555438383328939400"
